(phone,memory,color,state,daytime,price)
('iPhone XR',256,'Blanco','Impecable','2020/12/09 21:53:51',NULL),
('iPhone XS',64,'Gris','Stallone','2020/12/09 21:54:03',495),
('iPhone XS',64,'Gris','Correcto','2020/12/09 21:54:03',474),
('iPhone XS',64,'Gris','Buen estado','2020/12/09 21:54:03',480),
('iPhone XS',64,'Gris','Muy bueno','2020/12/09 21:54:03',513),
('iPhone XS',64,'Gris','Impecable','2020/12/09 21:54:03',551),
('iPhone XS',64,'Oro','Stallone','2020/12/09 21:54:13',476),
('iPhone XS',64,'Oro','Correcto','2020/12/09 21:54:13',459),
('iPhone XS',64,'Oro','Buen estado','2020/12/09 21:54:13',510),
('iPhone XS',64,'Oro','Muy bueno','2020/12/09 21:54:13',499),
('iPhone XS',64,'Oro','Impecable','2020/12/09 21:54:13',500),
('iPhone XS',64,'Plata','Stallone','2020/12/09 21:54:24',511),
('iPhone XS',64,'Plata','Correcto','2020/12/09 21:54:24',497),
('iPhone XS',64,'Plata','Buen estado','2020/12/09 21:54:24',498),
('iPhone XS',64,'Plata','Muy bueno','2020/12/09 21:54:24',516),
('iPhone XS',64,'Plata','Impecable','2020/12/09 21:54:24',615),
('iPhone XS',256,'Gris','Stallone','2020/12/09 21:54:35',530),
('iPhone XS',256,'Gris','Correcto','2020/12/09 21:54:35',519),
('iPhone XS',256,'Gris','Buen estado','2020/12/09 21:54:35',505),
('iPhone XS',256,'Gris','Muy bueno','2020/12/09 21:54:35',598),
('iPhone XS',256,'Gris','Impecable','2020/12/09 21:54:35',615),
('iPhone XS',256,'Oro','Stallone','2020/12/09 21:54:47',528),
('iPhone XS',256,'Oro','Correcto','2020/12/09 21:54:47',553),
('iPhone XS',256,'Oro','Buen estado','2020/12/09 21:54:47',561),
('iPhone XS',256,'Oro','Muy bueno','2020/12/09 21:54:47',595),
('iPhone XS',256,'Oro','Impecable','2020/12/09 21:54:47',569),
('iPhone XS',256,'Plata','Stallone','2020/12/09 21:54:58',540),
('iPhone XS',256,'Plata','Correcto','2020/12/09 21:54:58',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/09 21:54:58',517),
('iPhone XS',256,'Plata','Muy bueno','2020/12/09 21:54:58',598),
('iPhone XS',256,'Plata','Impecable','2020/12/09 21:54:58',620),
('iPhone 11',64,'Negro','Stallone','2020/12/09 21:55:10',629),
('iPhone 11',64,'Negro','Correcto','2020/12/09 21:55:10',612),
('iPhone 11',64,'Negro','Buen estado','2020/12/09 21:55:10',636),
('iPhone 11',64,'Negro','Muy bueno','2020/12/09 21:55:10',665),
('iPhone 11',64,'Negro','Impecable','2020/12/09 21:55:10',653),
('iPhone 11',64,'(Product)Red','Stallone','2020/12/09 21:55:23',580),
('iPhone 11',64,'(Product)Red','Correcto','2020/12/09 21:55:23',609),
('iPhone 11',64,'(Product)Red','Buen estado','2020/12/09 21:55:23',597),
('iPhone 11',64,'(Product)Red','Muy bueno','2020/12/09 21:55:23',654),
('iPhone 11',64,'(Product)Red','Impecable','2020/12/09 21:55:23',654),
('iPhone 11',64,'Amarillo','Stallone','2020/12/09 21:55:34',594),
('iPhone 11',64,'Amarillo','Correcto','2020/12/09 21:55:34',599),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/09 21:55:34',579),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/09 21:55:34',654),
('iPhone 11',64,'Amarillo','Impecable','2020/12/09 21:55:34',659),
('iPhone 11',64,'Verde','Stallone','2020/12/09 21:55:45',689),
('iPhone 11',64,'Verde','Correcto','2020/12/09 21:55:45',634),
('iPhone 11',64,'Verde','Buen estado','2020/12/09 21:55:45',689),
('iPhone 11',64,'Verde','Muy bueno','2020/12/09 21:55:45',629),
('iPhone 11',64,'Verde','Impecable','2020/12/09 21:55:45',689),
('iPhone 11',64,'Violeta','Stallone','2020/12/09 21:55:56',638),
('iPhone 11',64,'Violeta','Correcto','2020/12/09 21:55:56',648),
('iPhone 11',64,'Violeta','Buen estado','2020/12/09 21:55:56',645),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/09 21:55:56',689),
('iPhone 11',64,'Violeta','Impecable','2020/12/09 21:55:56',659),
('iPhone 11',64,'Blanco','Stallone','2020/12/09 21:56:07',590),
('iPhone 11',64,'Blanco','Correcto','2020/12/09 21:56:07',659),
('iPhone 11',64,'Blanco','Buen estado','2020/12/09 21:56:07',638),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/09 21:56:07',655),
('iPhone 11',64,'Blanco','Impecable','2020/12/09 21:56:07',657),
('iPhone 11',128,'Negro','Stallone','2020/12/09 21:56:18',609),
('iPhone 11',128,'Negro','Correcto','2020/12/09 21:56:18',679),
('iPhone 11',128,'Negro','Buen estado','2020/12/09 21:56:18',668),
('iPhone 11',128,'Negro','Muy bueno','2020/12/09 21:56:18',739),
('iPhone 11',128,'Negro','Impecable','2020/12/09 21:56:18',NULL),
('iPhone 11',128,'(Product)Red','Stallone','2020/12/09 21:56:30',710),
('iPhone 11',128,'(Product)Red','Correcto','2020/12/09 21:56:30',702),
('iPhone 11',128,'(Product)Red','Buen estado','2020/12/09 21:56:30',659),
('iPhone 11',128,'(Product)Red','Muy bueno','2020/12/09 21:56:30',NULL),
('iPhone 11',128,'(Product)Red','Impecable','2020/12/09 21:56:30',729),
('iPhone 11',128,'Amarillo','Stallone','2020/12/09 21:56:42',690),
('iPhone 11',128,'Amarillo','Correcto','2020/12/09 21:56:42',649),
('iPhone 11',128,'Amarillo','Buen estado','2020/12/09 21:56:42',679),
('iPhone 11',128,'Amarillo','Muy bueno','2020/12/09 21:56:42',699),
('iPhone 11',128,'Amarillo','Impecable','2020/12/09 21:56:42',NULL),
('iPhone 11',128,'Verde','Stallone','2020/12/09 21:56:53',NULL),
('iPhone 11',128,'Verde','Correcto','2020/12/09 21:56:53',708),
('iPhone 11',128,'Verde','Buen estado','2020/12/09 21:56:53',664),
('iPhone 11',128,'Verde','Muy bueno','2020/12/09 21:56:53',NULL),
('iPhone 11',128,'Verde','Impecable','2020/12/09 21:56:53',736),
('iPhone 11',64,'Violeta','Stallone','2020/12/09 21:57:05',638),
('iPhone 11',64,'Violeta','Correcto','2020/12/09 21:57:05',648),
('iPhone 11',64,'Violeta','Buen estado','2020/12/09 21:57:05',645),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/09 21:57:05',689),
('iPhone 11',64,'Violeta','Impecable','2020/12/09 21:57:05',659),
('iPhone 11',64,'Blanco','Stallone','2020/12/09 21:57:16',590),
('iPhone 11',64,'Blanco','Correcto','2020/12/09 21:57:16',659),
('iPhone 11',64,'Blanco','Buen estado','2020/12/09 21:57:16',638),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/09 21:57:16',655),
('iPhone 11',64,'Blanco','Impecable','2020/12/09 21:57:16',657),
('iPhone XR',64,'Negro','Stallone','2020/12/09 22:50:38',419),
('iPhone XR',64,'Negro','Correcto','2020/12/09 22:50:38',422),
('iPhone XR',64,'Negro','Buen estado','2020/12/09 22:50:38',453),
('iPhone XR',64,'Negro','Muy bueno','2020/12/09 22:50:38',454),
('iPhone XR',64,'Negro','Impecable','2020/12/09 22:50:38',484),
('iPhone XR',64,'(Product)Red','Stallone','2020/12/09 22:50:49',429),
('iPhone XR',64,'(Product)Red','Correcto','2020/12/09 22:50:49',435),
('iPhone XR',64,'(Product)Red','Buen estado','2020/12/09 22:50:49',422),
('iPhone XR',64,'(Product)Red','Muy bueno','2020/12/09 22:50:49',454),
('iPhone XR',64,'(Product)Red','Impecable','2020/12/09 22:50:49',496),
('iPhone XR',64,'Coral','Stallone','2020/12/09 22:51:00',419),
('iPhone XR',64,'Coral','Correcto','2020/12/09 22:51:00',435),
('iPhone XR',64,'Coral','Buen estado','2020/12/09 22:51:00',481),
('iPhone XR',64,'Coral','Muy bueno','2020/12/09 22:51:00',469),
('iPhone XR',64,'Coral','Impecable','2020/12/09 22:51:00',481),
('iPhone XR',64,'Azul','Stallone','2020/12/09 22:51:12',429),
('iPhone XR',64,'Azul','Correcto','2020/12/09 22:51:12',435),
('iPhone XR',64,'Azul','Buen estado','2020/12/09 22:51:12',449),
('iPhone XR',64,'Azul','Muy bueno','2020/12/09 22:51:12',466),
('iPhone XR',64,'Azul','Impecable','2020/12/09 22:51:12',488),
('iPhone XR',64,'Amarillo','Stallone','2020/12/09 22:51:23',429),
('iPhone XR',64,'Amarillo','Correcto','2020/12/09 22:51:23',436),
('iPhone XR',64,'Amarillo','Buen estado','2020/12/09 22:51:23',452),
('iPhone XR',64,'Amarillo','Muy bueno','2020/12/09 22:51:23',469),
('iPhone XR',64,'Amarillo','Impecable','2020/12/09 22:51:23',499),
('iPhone XR',64,'Blanco','Stallone','2020/12/09 22:51:34',495),
('iPhone XR',64,'Blanco','Correcto','2020/12/09 22:51:34',459),
('iPhone XR',64,'Blanco','Buen estado','2020/12/09 22:51:34',459),
('iPhone XR',64,'Blanco','Muy bueno','2020/12/09 22:51:34',506),
('iPhone XR',64,'Blanco','Impecable','2020/12/09 22:51:34',540),
('iPhone XR',128,'Negro','Stallone','2020/12/09 22:51:45',475),
('iPhone XR',128,'Negro','Correcto','2020/12/09 22:51:45',480),
('iPhone XR',128,'Negro','Buen estado','2020/12/09 22:51:45',519),
('iPhone XR',128,'Negro','Muy bueno','2020/12/09 22:51:45',579),
('iPhone XR',128,'Negro','Impecable','2020/12/09 22:51:45',549),
('iPhone XR',128,'(Product)Red','Stallone','2020/12/09 22:51:57',514),
('iPhone XR',128,'(Product)Red','Correcto','2020/12/09 22:51:57',486),
('iPhone XR',128,'(Product)Red','Buen estado','2020/12/09 22:51:57',505),
('iPhone XR',128,'(Product)Red','Muy bueno','2020/12/09 22:51:57',520),
('iPhone XR',128,'(Product)Red','Impecable','2020/12/09 22:51:57',544),
('iPhone XR',128,'Coral','Stallone','2020/12/09 22:52:08',462),
('iPhone XR',128,'Coral','Correcto','2020/12/09 22:52:08',460),
('iPhone XR',128,'Coral','Buen estado','2020/12/09 22:52:08',558),
('iPhone XR',128,'Coral','Muy bueno','2020/12/09 22:52:08',563),
('iPhone XR',128,'Coral','Impecable','2020/12/09 22:52:08',522),
('iPhone XR',128,'Azul','Stallone','2020/12/09 22:52:19',480),
('iPhone XR',128,'Azul','Correcto','2020/12/09 22:52:19',499),
('iPhone XR',128,'Azul','Buen estado','2020/12/09 22:52:19',473),
('iPhone XR',128,'Azul','Muy bueno','2020/12/09 22:52:19',620),
('iPhone XR',128,'Azul','Impecable','2020/12/09 22:52:19',546),
('iPhone XR',128,'Amarillo','Stallone','2020/12/09 22:52:30',544),
('iPhone XR',128,'Amarillo','Correcto','2020/12/09 22:52:30',482),
('iPhone XR',128,'Amarillo','Buen estado','2020/12/09 22:52:30',502),
('iPhone XR',128,'Amarillo','Muy bueno','2020/12/09 22:52:30',NULL),
('iPhone XR',128,'Amarillo','Impecable','2020/12/09 22:52:30',565),
('iPhone XR',128,'Blanco','Stallone','2020/12/09 22:52:41',492),
('iPhone XR',128,'Blanco','Correcto','2020/12/09 22:52:41',480),
('iPhone XR',128,'Blanco','Buen estado','2020/12/09 22:52:41',509),
('iPhone XR',128,'Blanco','Muy bueno','2020/12/09 22:52:41',556),
('iPhone XR',128,'Blanco','Impecable','2020/12/09 22:52:41',559),
('iPhone XR',256,'Negro','Stallone','2020/12/09 22:52:53',530),
('iPhone XR',256,'Negro','Correcto','2020/12/09 22:52:53',681),
('iPhone XR',256,'Negro','Buen estado','2020/12/09 22:52:53',632),
('iPhone XR',256,'Negro','Muy bueno','2020/12/09 22:52:53',587),
('iPhone XR',256,'Negro','Impecable','2020/12/09 22:52:53',649),
('iPhone XR',256,'(Product)Red','Stallone','2020/12/09 22:53:05',530),
('iPhone XR',256,'(Product)Red','Correcto','2020/12/09 22:53:05',499),
('iPhone XR',256,'(Product)Red','Buen estado','2020/12/09 22:53:05',504),
('iPhone XR',256,'(Product)Red','Muy bueno','2020/12/09 22:53:05',529),
('iPhone XR',256,'(Product)Red','Impecable','2020/12/09 22:53:05',NULL),
('iPhone XR',256,'Coral','Stallone','2020/12/09 22:53:16',480),
('iPhone XR',256,'Coral','Correcto','2020/12/09 22:53:16',499),
('iPhone XR',256,'Coral','Buen estado','2020/12/09 22:53:16',490),
('iPhone XR',256,'Coral','Muy bueno','2020/12/09 22:53:16',569),
('iPhone XR',256,'Coral','Impecable','2020/12/09 22:53:16',580),
('iPhone XR',256,'Azul','Stallone','2020/12/09 22:53:27',NULL),
('iPhone XR',256,'Azul','Correcto','2020/12/09 22:53:27',470),
('iPhone XR',256,'Azul','Buen estado','2020/12/09 22:53:27',569),
('iPhone XR',256,'Azul','Muy bueno','2020/12/09 22:53:27',569),
('iPhone XR',256,'Azul','Impecable','2020/12/09 22:53:27',574),
('iPhone XR',256,'Amarillo','Stallone','2020/12/09 22:53:38',480),
('iPhone XR',256,'Amarillo','Correcto','2020/12/09 22:53:38',499),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/09 22:53:38',490),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/09 22:53:38',569),
('iPhone XR',256,'Amarillo','Impecable','2020/12/09 22:53:38',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/09 22:53:50',NULL),
('iPhone XR',256,'Blanco','Correcto','2020/12/09 22:53:50',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/09 22:53:50',569),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/09 22:53:50',569),
('iPhone XR',256,'Blanco','Impecable','2020/12/09 22:53:50',NULL),
('iPhone XS',64,'Gris','Stallone','2020/12/09 22:54:00',495),
('iPhone XS',64,'Gris','Correcto','2020/12/09 22:54:00',474),
('iPhone XS',64,'Gris','Buen estado','2020/12/09 22:54:00',480),
('iPhone XS',64,'Gris','Muy bueno','2020/12/09 22:54:00',513),
('iPhone XS',64,'Gris','Impecable','2020/12/09 22:54:00',507),
('iPhone XS',64,'Oro','Stallone','2020/12/09 22:54:11',476),
('iPhone XS',64,'Oro','Correcto','2020/12/09 22:54:11',479),
('iPhone XS',64,'Oro','Buen estado','2020/12/09 22:54:11',431),
('iPhone XS',64,'Oro','Muy bueno','2020/12/09 22:54:11',499),
('iPhone XS',64,'Oro','Impecable','2020/12/09 22:54:11',500),
('iPhone XS',64,'Plata','Stallone','2020/12/09 22:54:22',509),
('iPhone XS',64,'Plata','Correcto','2020/12/09 22:54:22',497),
('iPhone XS',64,'Plata','Buen estado','2020/12/09 22:54:22',498),
('iPhone XS',64,'Plata','Muy bueno','2020/12/09 22:54:22',516),
('iPhone XS',64,'Plata','Impecable','2020/12/09 22:54:22',615),
('iPhone XS',256,'Gris','Stallone','2020/12/09 22:54:33',530),
('iPhone XS',256,'Gris','Correcto','2020/12/09 22:54:33',519),
('iPhone XS',256,'Gris','Buen estado','2020/12/09 22:54:33',505),
('iPhone XS',256,'Gris','Muy bueno','2020/12/09 22:54:33',598),
('iPhone XS',256,'Gris','Impecable','2020/12/09 22:54:33',615),
('iPhone XS',256,'Oro','Stallone','2020/12/09 22:54:44',528),
('iPhone XS',256,'Oro','Correcto','2020/12/09 22:54:44',553),
('iPhone XS',256,'Oro','Buen estado','2020/12/09 22:54:44',561),
('iPhone XS',256,'Oro','Muy bueno','2020/12/09 22:54:44',766),
('iPhone XS',256,'Oro','Impecable','2020/12/09 22:54:44',599),
('iPhone XS',256,'Plata','Stallone','2020/12/09 22:54:54',540),
('iPhone XS',256,'Plata','Correcto','2020/12/09 22:54:54',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/09 22:54:54',517),
('iPhone XS',256,'Plata','Muy bueno','2020/12/09 22:54:54',598),
('iPhone XS',256,'Plata','Impecable','2020/12/09 22:54:54',620),
('iPhone 11',64,'Negro','Stallone','2020/12/09 22:55:06',629),
('iPhone 11',64,'Negro','Correcto','2020/12/09 22:55:06',612),
('iPhone 11',64,'Negro','Buen estado','2020/12/09 22:55:06',636),
('iPhone 11',64,'Negro','Muy bueno','2020/12/09 22:55:06',665),
('iPhone 11',64,'Negro','Impecable','2020/12/09 22:55:06',653),
('iPhone 11',64,'(Product)Red','Stallone','2020/12/09 22:55:17',580),
('iPhone 11',64,'(Product)Red','Correcto','2020/12/09 22:55:17',609),
('iPhone 11',64,'(Product)Red','Buen estado','2020/12/09 22:55:17',650),
('iPhone 11',64,'(Product)Red','Muy bueno','2020/12/09 22:55:17',654),
('iPhone 11',64,'(Product)Red','Impecable','2020/12/09 22:55:17',654),
('iPhone 11',64,'Amarillo','Stallone','2020/12/09 22:55:28',594),
('iPhone 11',64,'Amarillo','Correcto','2020/12/09 22:55:28',599),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/09 22:55:28',640),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/09 22:55:28',654),
('iPhone 11',64,'Amarillo','Impecable','2020/12/09 22:55:28',659),
('iPhone 11',64,'Verde','Stallone','2020/12/09 22:55:40',689),
('iPhone 11',64,'Verde','Correcto','2020/12/09 22:55:40',634),
('iPhone 11',64,'Verde','Buen estado','2020/12/09 22:55:40',689),
('iPhone 11',64,'Verde','Muy bueno','2020/12/09 22:55:40',653),
('iPhone 11',64,'Verde','Impecable','2020/12/09 22:55:40',689),
('iPhone 11',64,'Violeta','Stallone','2020/12/09 22:55:51',638),
('iPhone 11',64,'Violeta','Correcto','2020/12/09 22:55:51',647),
('iPhone 11',64,'Violeta','Buen estado','2020/12/09 22:55:51',645),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/09 22:55:51',689),
('iPhone 11',64,'Violeta','Impecable','2020/12/09 22:55:51',659),
('iPhone 11',64,'Blanco','Stallone','2020/12/09 22:56:02',590),
('iPhone 11',64,'Blanco','Correcto','2020/12/09 22:56:02',659),
('iPhone 11',64,'Blanco','Buen estado','2020/12/09 22:56:02',638),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/09 22:56:02',655),
('iPhone 11',64,'Blanco','Impecable','2020/12/09 22:56:02',657),
('iPhone 11',128,'Negro','Stallone','2020/12/09 22:56:13',609),
('iPhone 11',128,'Negro','Correcto','2020/12/09 22:56:13',679),
('iPhone 11',128,'Negro','Buen estado','2020/12/09 22:56:13',668),
('iPhone 11',128,'Negro','Muy bueno','2020/12/09 22:56:13',739),
('iPhone 11',128,'Negro','Impecable','2020/12/09 22:56:13',NULL),
('iPhone 11',128,'(Product)Red','Stallone','2020/12/09 22:56:24',685),
('iPhone 11',128,'(Product)Red','Correcto','2020/12/09 22:56:24',702),
('iPhone 11',128,'(Product)Red','Buen estado','2020/12/09 22:56:24',659),
('iPhone 11',128,'(Product)Red','Muy bueno','2020/12/09 22:56:24',NULL),
('iPhone 11',128,'(Product)Red','Impecable','2020/12/09 22:56:24',729),
('iPhone 11',128,'Amarillo','Stallone','2020/12/09 22:56:36',690),
('iPhone 11',128,'Amarillo','Correcto','2020/12/09 22:56:36',649),
('iPhone 11',128,'Amarillo','Buen estado','2020/12/09 22:56:36',679),
('iPhone 11',128,'Amarillo','Muy bueno','2020/12/09 22:56:36',699),
('iPhone 11',128,'Amarillo','Impecable','2020/12/09 22:56:36',NULL),
('iPhone 11',128,'Verde','Stallone','2020/12/09 22:56:47',NULL),
('iPhone 11',128,'Verde','Correcto','2020/12/09 22:56:47',708),
('iPhone 11',128,'Verde','Buen estado','2020/12/09 22:56:47',664),
('iPhone 11',128,'Verde','Muy bueno','2020/12/09 22:56:47',NULL),
('iPhone 11',128,'Verde','Impecable','2020/12/09 22:56:47',736),
('iPhone 11',64,'Violeta','Stallone','2020/12/09 22:56:58',638),
('iPhone 11',64,'Violeta','Correcto','2020/12/09 22:56:58',647),
('iPhone 11',64,'Violeta','Buen estado','2020/12/09 22:56:58',645),
('iPhone 11',64,'Violeta','Muy bueno','2020/12/09 22:56:58',689),
('iPhone 11',64,'Violeta','Impecable','2020/12/09 22:56:58',659),
('iPhone 11',64,'Blanco','Stallone','2020/12/09 22:57:09',590),
('iPhone 11',64,'Blanco','Correcto','2020/12/09 22:57:09',659),
('iPhone 11',64,'Blanco','Buen estado','2020/12/09 22:57:09',638),
('iPhone 11',64,'Blanco','Muy bueno','2020/12/09 22:57:09',655),
('iPhone 11',64,'Blanco','Impecable','2020/12/09 22:57:09',657),
('iPhone XR',64,'Negro','Stallone','2020/12/09 23:50:38',419),
('iPhone XR',64,'Negro','Correcto','2020/12/09 23:50:38',422),
('iPhone XR',64,'Negro','Buen estado','2020/12/09 23:50:38',453),
('iPhone XR',64,'Negro','Muy bueno','2020/12/09 23:50:38',454),
('iPhone XR',64,'Negro','Impecable','2020/12/09 23:50:38',499),
('iPhone XR',64,'(Product)Red','Stallone','2020/12/09 23:50:50',429),
('iPhone XR',64,'(Product)Red','Correcto','2020/12/09 23:50:50',435),
('iPhone XR',64,'(Product)Red','Buen estado','2020/12/09 23:50:50',422),
('iPhone XR',64,'(Product)Red','Muy bueno','2020/12/09 23:50:50',454),
('iPhone XR',64,'(Product)Red','Impecable','2020/12/09 23:50:50',496),
('iPhone XR',64,'Coral','Stallone','2020/12/09 23:51:01',419),
('iPhone XR',64,'Coral','Correcto','2020/12/09 23:51:01',435),
('iPhone XR',64,'Coral','Buen estado','2020/12/09 23:51:01',481),
('iPhone XR',64,'Coral','Muy bueno','2020/12/09 23:51:01',469),
('iPhone XR',64,'Coral','Impecable','2020/12/09 23:51:01',481),
('iPhone XR',64,'Azul','Stallone','2020/12/09 23:51:13',429),
('iPhone XR',64,'Azul','Correcto','2020/12/09 23:51:13',435),
('iPhone XR',64,'Azul','Buen estado','2020/12/09 23:51:13',449),
('iPhone XR',64,'Azul','Muy bueno','2020/12/09 23:51:13',466),
('iPhone XR',64,'Azul','Impecable','2020/12/09 23:51:13',488),
('iPhone XR',64,'Amarillo','Stallone','2020/12/09 23:51:23',429),
('iPhone XR',64,'Amarillo','Correcto','2020/12/09 23:51:23',436),
('iPhone XR',64,'Amarillo','Buen estado','2020/12/09 23:51:23',452),
('iPhone XR',64,'Amarillo','Muy bueno','2020/12/09 23:51:23',469),
('iPhone XR',64,'Amarillo','Impecable','2020/12/09 23:51:23',499),
('iPhone XR',64,'Blanco','Stallone','2020/12/09 23:51:35',495),
('iPhone XR',64,'Blanco','Correcto','2020/12/09 23:51:35',459),
('iPhone XR',64,'Blanco','Buen estado','2020/12/09 23:51:35',459),
('iPhone XR',64,'Blanco','Muy bueno','2020/12/09 23:51:35',506),
('iPhone XR',64,'Blanco','Impecable','2020/12/09 23:51:35',540),
('iPhone XR',128,'Negro','Stallone','2020/12/09 23:51:45',475),
('iPhone XR',128,'Negro','Correcto','2020/12/09 23:51:45',480),
('iPhone XR',128,'Negro','Buen estado','2020/12/09 23:51:45',519),
('iPhone XR',128,'Negro','Muy bueno','2020/12/09 23:51:45',579),
('iPhone XR',128,'Negro','Impecable','2020/12/09 23:51:45',549),
('iPhone XR',128,'(Product)Red','Stallone','2020/12/09 23:51:57',514),
('iPhone XR',128,'(Product)Red','Correcto','2020/12/09 23:51:57',486),
('iPhone XR',128,'(Product)Red','Buen estado','2020/12/09 23:51:57',505),
('iPhone XR',128,'(Product)Red','Muy bueno','2020/12/09 23:51:57',520),
('iPhone XR',128,'(Product)Red','Impecable','2020/12/09 23:51:57',544),
('iPhone XR',128,'Coral','Stallone','2020/12/09 23:52:08',462),
